timestamp,cur_x,cur_y,cur_z,cur_vx,cur_vy,cur_vz,cur_ax,cur_ay,cur_az,not_use,not_use,cur_yaw,des_yaw,des_pos_x,des_pos_y,des_pos_z,des_vel_x,des_vel_y,des_vel_z,des_acc_x,des_acc_y,des_acc_z
1719655874691657344,0.478973,0.00528819,2.00297,0.937053,0.0130575,-0.0159205,0.965912,0.0555109,-0.0703537,0,0,0.0811625,0.0737216,0.488422,0.0059692,2.00244,0.926617,0.0153664,-0.0166214,0.980481,0.0541869,-0.0657387
1719655874711568450,0.497907,0.00556047,2.00264,0.956387,0.014173,-0.0173367,0.967684,0.0562227,-0.0710446,0,0,0.0809148,0.0720274,0.507151,0.00628746,2.00209,0.946251,0.0164637,-0.017926,0.982834,0.0555262,-0.0647168
1719655874731661406,0.517229,0.00585528,2.00228,0.975766,0.0153133,-0.0187577,0.970342,0.0579673,-0.0709451,0,0,0.0800867,0.0702688,0.526272,0.00662792,2.00172,0.965929,0.0175868,-0.0192099,0.984967,0.056761,-0.0636581
1719655874751626365,0.536938,0.0061733,2.00189,0.995204,0.0164972,-0.0201714,0.973459,0.060529,-0.0703256,0,0,0.0787978,0.068455,0.545788,0.00699109,2.00132,0.985648,0.0187335,-0.0204721,0.986882,0.0578929,-0.0625634
1719655874771581437,0.556023,0.00649784,2.0015,1.01373,0.0176741,-0.021499,0.976439,0.0633913,-0.0693111,0,0,0.0772585,0.0666133,0.565699,0.00737744,2.0009,1.0054,0.0199074,-0.021718,0.987899,0.0594792,-0.0620119
1719655874791690588,0.577527,0.00688321,2.00103,1.03427,0.0190394,-0.0229409,0.979372,0.0666157,-0.067921,0,0,0.0753217,0.064768,0.586004,0.00778759,2.00045,1.02516,0.0211119,-0.0229522,0.988724,0.0609479,-0.0614004
1719655874812190817,0.598408,0.00727752,2.00056,1.05388,0.0204003,-0.0242877,0.981805,0.0694057,-0.0667853,0,0,0.0733489,0.0629174,0.606705,0.0082221,1.99998,1.04492,0.022344,-0.0241566,0.987484,0.0622489,-0.0590437
1719655874831667651,0.619682,0.00769956,2.00006,1.07353,0.0218123,-0.0256079,0.983637,0.071695,-0.0650891,0,0,0.0713307,0.0610599,0.627801,0.00868151,1.99949,1.06466,0.0236011,-0.025314,0.986088,0.0634355,-0.0566918
1719655874851635863,0.64135,0.00815027,1.99953,1.09322,0.023264,-0.0268882,0.984375,0.0733758,-0.0628329,0,0,0.0693223,0.0592004,0.649291,0.0091663,1.99897,1.08437,0.0248807,-0.0264243,0.984539,0.0645093,-0.054345
1719655874871702002,0.663411,0.00863031,1.99898,1.1129,0.0247433,-0.0281195,0.983698,0.0744578,-0.0602065,0,0,0.0673571,0.057341,0.671175,0.00967684,1.99843,1.10403,0.0261744,-0.0274962,0.982099,0.0648523,-0.052837
1719655874891664474,0.685866,0.00914011,1.99841,1.13255,0.0262389,-0.0292983,0.981495,0.0750341,-0.0576712,0,0,0.0654493,0.0554835,0.693452,0.0102133,1.99787,1.12365,0.0274743,-0.0285376,0.979473,0.0651181,-0.0512971
1719655874911952510,0.708713,0.00967991,1.99781,1.15215,0.0277421,-0.0304276,0.977899,0.075224,-0.0552467,0,0,0.0635986,0.0536319,0.716121,0.0107758,1.99729,1.14321,0.0287787,-0.0295479,0.976665,0.065308,-0.049726
1719655874931640331,0.731951,0.0102498,1.99719,1.17166,0.0292461,-0.0315089,0.973197,0.0751404,-0.0528709,0,0,0.0617945,0.052091,0.73918,0.0113645,1.99669,1.16264,0.030088,-0.0304767,0.966455,0.0656438,-0.0431839
1719655874951534664,0.755578,0.0108497,1.99655,1.19107,0.0307466,-0.0325302,0.967869,0.0748923,-0.0489342,0,0,0.0600223,0.0511332,0.762625,0.0119794,1.99607,1.18187,0.0314053,-0.0312763,0.956458,0.066108,-0.0367995
1719655874971729535,0.779593,0.0114796,1.99589,1.21037,0.0322412,-0.0334584,0.96187,0.0745599,-0.0436819,0,0,0.0582751,0.0507222,0.786454,0.0126208,1.99544,1.20095,0.0327381,-0.0319805,0.951503,0.0671935,-0.0336302
